SiteID,Latitude,Longitude,Year,Julian_Day,Julian_week,AphidCount,Aphid_GGD,Pea_GDD,Vetch_GDD,Vetch_GDD_Clarkston
2018-Site-02,46.58905,-116.946766,2017,334,48,0,,,,
2018-Site-02,46.58905,-116.946766,2018,107,15,1,,,,
2018-Site-02,46.58905,-116.946766,2018,114,16,0,,,,
2018-Site-02,46.58905,-116.946766,2018,121,17,0,,,,
2018-Site-02,46.58905,-116.946766,2018,128,18,0,,,,
2018-Site-02,46.58905,-116.946766,2018,135,19,5,,,,
2018-Site-02,46.58905,-116.946766,2018,142,20,6,,,,
2018-Site-02,46.58905,-116.946766,2018,149,21,36,,,,
2018-Site-02,46.58905,-116.946766,2018,156,22,2,,,,
2018-Site-02,46.58905,-116.946766,2018,163,23,4,,,,
2018-Site-02,46.58905,-116.946766,2018,170,24,15,,,,
2018-Site-02,46.58905,-116.946766,2018,177,25,17,,,,
2018-Site-02,46.58905,-116.946766,2018,184,26,46,,,,
2018-Site-02,46.58905,-116.946766,2018,191,27,39,,,,
2018-Site-02,46.58905,-116.946766,2018,198,28,15,,,,
2018-Site-02,46.58905,-116.946766,2018,205,29,10,,,,
2018-Site-02,46.58905,-116.946766,2018,212,30,0,,,,
2018-Site-01,46.727714,-116.95551,2017,285,41,0,,,,
2018-Site-01,46.727714,-116.95551,2017,292,42,0,,,,
2018-Site-01,46.727714,-116.95551,2017,299,43,1,,,,
2018-Site-01,46.727714,-116.95551,2017,306,44,0,,,,
2018-Site-01,46.727714,-116.95551,2017,313,45,0,,,,
2018-Site-01,46.727714,-116.95551,2017,320,46,0,,,,
2018-Site-01,46.727714,-116.95551,2017,327,47,0,,,,
2018-Site-01,46.727714,-116.95551,2017,334,48,0,,,,
2018-Site-01,46.727714,-116.95551,2018,107,15,0,,,,
2018-Site-01,46.727714,-116.95551,2018,114,16,0,,,,
2018-Site-01,46.727714,-116.95551,2018,121,17,0,,,,
2018-Site-01,46.727714,-116.95551,2018,128,18,0,,,,
2018-Site-01,46.727714,-116.95551,2018,135,19,1,,,,
2018-Site-01,46.727714,-116.95551,2018,142,20,2,,,,
2018-Site-01,46.727714,-116.95551,2018,149,21,5,,,,
2018-Site-01,46.727714,-116.95551,2018,156,22,3,,,,
2018-Site-01,46.727714,-116.95551,2018,163,23,2,,,,
2018-Site-01,46.727714,-116.95551,2018,170,24,10,,,,
2018-Site-01,46.727714,-116.95551,2018,177,25,16,,,,
2018-Site-01,46.727714,-116.95551,2018,184,26,9,,,,
2018-Site-01,46.727714,-116.95551,2018,191,27,10,,,,
2018-Site-01,46.727714,-116.95551,2018,198,28,5,,,,
2018-Site-01,46.727714,-116.95551,2018,205,29,1,,,,
2018-Site-01,46.727714,-116.95551,2018,212,30,0,,,,
2017-Site-13,46.54965,-117.0932833,2016,293,42,0,,,,
2017-Site-13,46.54965,-117.0932833,2016,300,43,0,,,,
2017-Site-13,46.54965,-117.0932833,2016,307,44,0,,,,
2017-Site-13,46.54965,-117.0932833,2016,314,45,0,,,,
2017-Site-13,46.54965,-117.0932833,2016,321,46,0,,,,
2017-Site-13,46.54965,-117.0932833,2016,335,48,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,88,13,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,95,14,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,102,15,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,109,16,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,116,17,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,123,18,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,130,19,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,137,20,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,144,21,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,151,22,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,158,23,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,165,24,21,,,,
2017-Site-13,46.54965,-117.0932833,2017,172,25,9,,,,
2017-Site-13,46.54965,-117.0932833,2017,179,26,56,,,,
2017-Site-13,46.54965,-117.0932833,2017,186,27,131,,,,
2017-Site-13,46.54965,-117.0932833,2017,193,28,21,,,,
2017-Site-13,46.54965,-117.0932833,2017,200,29,0,,,,
2017-Site-13,46.54965,-117.0932833,2017,207,30,0,,,,
2017-Site-12,46.5866167,-117.1871667,2016,293,42,0,,,,
2017-Site-12,46.5866167,-117.1871667,2016,300,43,0,,,,
2017-Site-12,46.5866167,-117.1871667,2016,307,44,0,,,,
2017-Site-12,46.5866167,-117.1871667,2016,314,45,0,,,,
2017-Site-12,46.5866167,-117.1871667,2016,321,46,0,,,,
2017-Site-12,46.5866167,-117.1871667,2016,335,48,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,88,13,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,95,14,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,102,15,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,109,16,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,116,17,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,123,18,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,130,19,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,137,20,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,144,21,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,151,22,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,158,23,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,165,24,0,,,,
2017-Site-12,46.5866167,-117.1871667,2017,172,25,12,,,,
2017-Site-12,46.5866167,-117.1871667,2017,179,26,6,,,,
2017-Site-12,46.5866167,-117.1871667,2017,186,27,3,,,,
2017-Site-12,46.5866167,-117.1871667,2017,193,28,2,,,,
2017-Site-12,46.5866167,-117.1871667,2017,200,29,2,,,,
2017-Site-12,46.5866167,-117.1871667,2017,207,30,0,,,,
2017-Site-11,46.5732667,-117.2376333,2016,293,42,0,,,,
2017-Site-11,46.5732667,-117.2376333,2016,300,43,0,,,,
2017-Site-11,46.5732667,-117.2376333,2016,307,44,0,,,,
2017-Site-11,46.5732667,-117.2376333,2016,314,45,0,,,,
2017-Site-11,46.5732667,-117.2376333,2016,321,46,0,,,,
2017-Site-11,46.5732667,-117.2376333,2016,335,48,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,88,13,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,95,14,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,102,15,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,109,16,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,116,17,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,123,18,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,130,19,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,137,20,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,144,21,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,151,22,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,158,23,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,165,24,22,,,,
2017-Site-11,46.5732667,-117.2376333,2017,172,25,10,,,,
2017-Site-11,46.5732667,-117.2376333,2017,179,26,10,,,,
2017-Site-11,46.5732667,-117.2376333,2017,186,27,22,,,,
2017-Site-11,46.5732667,-117.2376333,2017,193,28,0,,,,
2017-Site-11,46.5732667,-117.2376333,2017,200,29,1,,,,
2017-Site-11,46.5732667,-117.2376333,2017,207,30,1,,,,
2017-Site-10,46.5897833,-117.2161333,2016,293,42,0,,,,
2017-Site-10,46.5897833,-117.2161333,2016,300,43,0,,,,
2017-Site-10,46.5897833,-117.2161333,2016,307,44,0,,,,
2017-Site-10,46.5897833,-117.2161333,2016,314,45,0,,,,
2017-Site-10,46.5897833,-117.2161333,2016,321,46,0,,,,
2017-Site-10,46.5897833,-117.2161333,2016,335,48,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,88,13,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,95,14,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,102,15,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,109,16,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,116,17,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,123,18,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,130,19,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,137,20,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,144,21,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,151,22,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,158,23,0,,,,
2017-Site-10,46.5897833,-117.2161333,2017,165,24,4,,,,
2017-Site-10,46.5897833,-117.2161333,2017,172,25,94,,,,
2017-Site-10,46.5897833,-117.2161333,2017,179,26,23,,,,
2017-Site-10,46.5897833,-117.2161333,2017,186,27,56,,,,
2017-Site-10,46.5897833,-117.2161333,2017,193,28,37,,,,
2017-Site-10,46.5897833,-117.2161333,2017,200,29,16,,,,
2017-Site-10,46.5897833,-117.2161333,2017,207,30,0,,,,
2017-Site-09,46.61085,-117.2415667,2016,293,42,0,,,,
2017-Site-09,46.61085,-117.2415667,2016,300,43,0,,,,
2017-Site-09,46.61085,-117.2415667,2016,307,44,0,,,,
2017-Site-09,46.61085,-117.2415667,2016,314,45,0,,,,
2017-Site-09,46.61085,-117.2415667,2016,321,46,0,,,,
2017-Site-09,46.61085,-117.2415667,2016,335,48,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,88,13,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,95,14,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,102,15,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,109,16,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,116,17,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,123,18,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,130,19,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,137,20,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,144,21,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,151,22,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,158,23,0,,,,
2017-Site-09,46.61085,-117.2415667,2017,165,24,3,,,,
2017-Site-09,46.61085,-117.2415667,2017,172,25,25,,,,
2017-Site-09,46.61085,-117.2415667,2017,179,26,3,,,,
2017-Site-09,46.61085,-117.2415667,2017,186,27,18,,,,
2017-Site-09,46.61085,-117.2415667,2017,193,28,14,,,,
2017-Site-09,46.61085,-117.2415667,2017,200,29,14,,,,
2017-Site-09,46.61085,-117.2415667,2017,207,30,0,,,,
2017-Site-08,46.61345,-117.2111,2016,293,42,0,,,,
2017-Site-08,46.61345,-117.2111,2016,300,43,0,,,,
2017-Site-08,46.61345,-117.2111,2016,307,44,0,,,,
2017-Site-08,46.61345,-117.2111,2016,314,45,0,,,,
2017-Site-08,46.61345,-117.2111,2016,321,46,0,,,,
2017-Site-08,46.61345,-117.2111,2016,335,48,0,,,,
2017-Site-08,46.61345,-117.2111,2017,88,13,0,,,,
2017-Site-08,46.61345,-117.2111,2017,95,14,0,,,,
2017-Site-08,46.61345,-117.2111,2017,102,15,0,,,,
2017-Site-08,46.61345,-117.2111,2017,109,16,0,,,,
2017-Site-08,46.61345,-117.2111,2017,116,17,0,,,,
2017-Site-08,46.61345,-117.2111,2017,123,18,0,,,,
2017-Site-08,46.61345,-117.2111,2017,130,19,0,,,,
2017-Site-08,46.61345,-117.2111,2017,137,20,0,,,,
2017-Site-08,46.61345,-117.2111,2017,144,21,0,,,,
2017-Site-08,46.61345,-117.2111,2017,151,22,0,,,,
2017-Site-08,46.61345,-117.2111,2017,158,23,0,,,,
2017-Site-08,46.61345,-117.2111,2017,165,24,5,,,,
2017-Site-08,46.61345,-117.2111,2017,172,25,2,,,,
2017-Site-08,46.61345,-117.2111,2017,179,26,4,,,,
2017-Site-08,46.61345,-117.2111,2017,186,27,3,,,,
2017-Site-08,46.61345,-117.2111,2017,193,28,5,,,,
2017-Site-08,46.61345,-117.2111,2017,200,29,1,,,,
2017-Site-08,46.61345,-117.2111,2017,207,30,0,,,,
2017-Site-07,47.3909833,-117.2585833,2016,293,42,0,,,,
2017-Site-07,47.3909833,-117.2585833,2016,300,43,0,,,,
2017-Site-07,47.3909833,-117.2585833,2016,307,44,0,,,,
2017-Site-07,47.3909833,-117.2585833,2016,314,45,0,,,,
2017-Site-07,47.3909833,-117.2585833,2016,321,46,0,,,,
2017-Site-07,47.3909833,-117.2585833,2016,335,48,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,88,13,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,95,14,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,102,15,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,109,16,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,116,17,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,123,18,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,130,19,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,137,20,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,144,21,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,151,22,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,158,23,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,165,24,3,,,,
2017-Site-07,47.3909833,-117.2585833,2017,172,25,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,179,26,1,,,,
2017-Site-07,47.3909833,-117.2585833,2017,186,27,4,,,,
2017-Site-07,47.3909833,-117.2585833,2017,193,28,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,200,29,0,,,,
2017-Site-07,47.3909833,-117.2585833,2017,207,30,0,,,,
2017-Site-06,47.3734667,-117.1099667,2016,293,42,0,,,,
2017-Site-06,47.3734667,-117.1099667,2016,300,43,0,,,,
2017-Site-06,47.3734667,-117.1099667,2016,307,44,0,,,,
2017-Site-06,47.3734667,-117.1099667,2016,314,45,0,,,,
2017-Site-06,47.3734667,-117.1099667,2016,321,46,0,,,,
2017-Site-06,47.3734667,-117.1099667,2016,335,48,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,88,13,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,95,14,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,102,15,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,109,16,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,116,17,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,123,18,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,130,19,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,137,20,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,144,21,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,151,22,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,158,23,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,165,24,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,172,25,0,,,,
2017-Site-06,47.3734667,-117.1099667,2017,179,26,6,,,,
2017-Site-06,47.3734667,-117.1099667,2017,186,27,3,,,,
2017-Site-06,47.3734667,-117.1099667,2017,193,28,3,,,,
2017-Site-06,47.3734667,-117.1099667,2017,200,29,3,,,,
2017-Site-06,47.3734667,-117.1099667,2017,207,30,2,,,,
2017-Site-05,47.3617333,-117.10255,2016,293,42,0,,,,
2017-Site-05,47.3617333,-117.10255,2016,300,43,0,,,,
2017-Site-05,47.3617333,-117.10255,2016,307,44,0,,,,
2017-Site-05,47.3617333,-117.10255,2016,314,45,0,,,,
2017-Site-05,47.3617333,-117.10255,2016,321,46,0,,,,
2017-Site-05,47.3617333,-117.10255,2016,335,48,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,88,13,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,95,14,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,102,15,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,109,16,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,116,17,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,123,18,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,130,19,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,137,20,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,144,21,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,151,22,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,158,23,0,,,,
2017-Site-05,47.3617333,-117.10255,2017,165,24,2,,,,
2017-Site-05,47.3617333,-117.10255,2017,172,25,2,,,,
2017-Site-05,47.3617333,-117.10255,2017,179,26,1,,,,
2017-Site-05,47.3617333,-117.10255,2017,186,27,4,,,,
2017-Site-05,47.3617333,-117.10255,2017,193,28,1,,,,
2017-Site-05,47.3617333,-117.10255,2017,200,29,2,,,,
2017-Site-05,47.3617333,-117.10255,2017,207,30,0,,,,
2017-Site-04,46.727714,-116.95551,2016,293,42,0,,,,
2017-Site-04,46.727714,-116.95551,2016,300,43,0,,,,
2017-Site-04,46.727714,-116.95551,2016,307,44,0,,,,
2017-Site-04,46.727714,-116.95551,2016,314,45,0,,,,
2017-Site-04,46.727714,-116.95551,2016,321,46,0,,,,
2017-Site-04,46.727714,-116.95551,2016,335,48,0,,,,
2017-Site-04,46.727714,-116.95551,2017,88,13,0,,,,
2017-Site-04,46.727714,-116.95551,2017,95,14,0,,,,
2017-Site-04,46.727714,-116.95551,2017,102,15,0,,,,
2017-Site-04,46.727714,-116.95551,2017,109,16,0,,,,
2017-Site-04,46.727714,-116.95551,2017,116,17,0,,,,
2017-Site-04,46.727714,-116.95551,2017,123,18,0,,,,
2017-Site-04,46.727714,-116.95551,2017,130,19,0,,,,
2017-Site-04,46.727714,-116.95551,2017,137,20,0,,,,
2017-Site-04,46.727714,-116.95551,2017,144,21,1,,,,
2017-Site-04,46.727714,-116.95551,2017,151,22,3,,,,
2017-Site-04,46.727714,-116.95551,2017,158,23,0,,,,
2017-Site-04,46.727714,-116.95551,2017,165,24,2,,,,
2017-Site-04,46.727714,-116.95551,2017,172,25,7,,,,
2017-Site-04,46.727714,-116.95551,2017,179,26,6,,,,
2017-Site-04,46.727714,-116.95551,2017,186,27,9,,,,
2017-Site-04,46.727714,-116.95551,2017,193,28,4,,,,
2017-Site-04,46.727714,-116.95551,2017,200,29,1,,,,
2017-Site-04,46.727714,-116.95551,2017,207,30,2,,,,
2017-Site-03,46.58905,-116.9467667,2016,293,42,0,,,,
2017-Site-03,46.58905,-116.9467667,2016,300,43,0,,,,
2017-Site-03,46.58905,-116.9467667,2016,307,44,0,,,,
2017-Site-03,46.58905,-116.9467667,2016,314,45,0,,,,
2017-Site-03,46.58905,-116.9467667,2016,321,46,0,,,,
2017-Site-03,46.58905,-116.9467667,2016,335,48,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,88,13,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,95,14,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,102,15,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,109,16,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,116,17,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,123,18,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,130,19,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,137,20,1,,,,
2017-Site-03,46.58905,-116.9467667,2017,144,21,1,,,,
2017-Site-03,46.58905,-116.9467667,2017,151,22,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,158,23,0,,,,
2017-Site-03,46.58905,-116.9467667,2017,165,24,3,,,,
2017-Site-03,46.58905,-116.9467667,2017,172,25,2,,,,
2017-Site-03,46.58905,-116.9467667,2017,179,26,13,,,,
2017-Site-03,46.58905,-116.9467667,2017,186,27,2,,,,
2017-Site-03,46.58905,-116.9467667,2017,193,28,4,,,,
2017-Site-03,46.58905,-116.9467667,2017,200,29,2,,,,
2017-Site-03,46.58905,-116.9467667,2017,207,30,2,,,,
2017-Site-02,46.69375,-117.1471833,2016,293,42,0,,,,
2017-Site-02,46.69375,-117.1471833,2016,300,43,3,,,,
2017-Site-02,46.69375,-117.1471833,2016,307,44,0,,,,
2017-Site-02,46.69375,-117.1471833,2016,314,45,0,,,,
2017-Site-02,46.69375,-117.1471833,2016,321,46,0,,,,
2017-Site-02,46.69375,-117.1471833,2016,335,48,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,88,13,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,95,14,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,102,15,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,109,16,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,116,17,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,123,18,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,130,19,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,137,20,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,144,21,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,151,22,5,,,,
2017-Site-02,46.69375,-117.1471833,2017,158,23,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,165,24,0,,,,
2017-Site-02,46.69375,-117.1471833,2017,172,25,6,,,,
2017-Site-02,46.69375,-117.1471833,2017,179,26,3,,,,
2017-Site-02,46.69375,-117.1471833,2017,186,27,31,,,,
2017-Site-02,46.69375,-117.1471833,2017,193,28,13,,,,
2017-Site-02,46.69375,-117.1471833,2017,200,29,5,,,,
2017-Site-02,46.69375,-117.1471833,2017,207,30,1,,,,
2017-Site-01,47.0331167,-117.0325667,2016,293,42,0,,,,
2017-Site-01,47.0331167,-117.0325667,2016,300,43,0,,,,
2017-Site-01,47.0331167,-117.0325667,2016,307,44,0,,,,
2017-Site-01,47.0331167,-117.0325667,2016,314,45,0,,,,
2017-Site-01,47.0331167,-117.0325667,2016,321,46,0,,,,
2017-Site-01,47.0331167,-117.0325667,2016,335,48,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,88,13,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,95,14,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,102,15,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,109,16,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,116,17,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,123,18,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,130,19,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,137,20,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,144,21,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,151,22,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,158,23,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,165,24,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,172,25,0,,,,
2017-Site-01,47.0331167,-117.0325667,2017,179,26,3,,,,
2017-Site-01,47.0331167,-117.0325667,2017,186,27,7,,,,
2017-Site-01,47.0331167,-117.0325667,2017,193,28,3,,,,
2017-Site-01,47.0331167,-117.0325667,2017,200,29,3,,,,
2017-Site-01,47.0331167,-117.0325667,2017,207,30,2,,,,
2016-Site-17,46.590133,-116.9441,2016,129,18,1,,,,
2016-Site-17,46.590133,-116.9441,2016,134,19,0,,,,
2016-Site-17,46.590133,-116.9441,2016,137,20,1,,,,
2016-Site-17,46.590133,-116.9441,2016,141,20,0,,,,
2016-Site-17,46.590133,-116.9441,2016,148,21,0,,,,
2016-Site-17,46.590133,-116.9441,2016,155,22,1,,,,
2016-Site-17,46.590133,-116.9441,2016,162,23,0,,,,
2016-Site-17,46.590133,-116.9441,2016,169,24,2,,,,
2016-Site-17,46.590133,-116.9441,2016,176,25,1,,,,
2016-Site-17,46.590133,-116.9441,2016,183,26,1,,,,
2016-Site-17,46.590133,-116.9441,2016,190,27,0,,,,
2016-Site-17,46.590133,-116.9441,2016,197,28,5,,,,
2016-Site-17,46.590133,-116.9441,2016,204,29,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,129,18,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,134,19,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,137,20,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,141,20,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,148,21,1,,,,
2016-Site-16,46.6550833,-116.8800667,2016,155,22,1,,,,
2016-Site-16,46.6550833,-116.8800667,2016,162,23,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,169,24,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,176,25,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,183,26,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,190,27,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,197,28,0,,,,
2016-Site-16,46.6550833,-116.8800667,2016,204,29,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,129,18,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,134,19,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,137,20,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,141,20,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,148,21,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,155,22,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,162,23,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,169,24,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,176,25,2,,,,
2016-Site-15,46.5563833,-116.82095,2016,183,26,1,,,,
2016-Site-15,46.5563833,-116.82095,2016,190,27,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,197,28,0,,,,
2016-Site-15,46.5563833,-116.82095,2016,204,29,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,129,18,1,,,,
2016-Site-14,46.5220167,-116.78745,2016,134,19,1,,,,
2016-Site-14,46.5220167,-116.78745,2016,137,20,1,,,,
2016-Site-14,46.5220167,-116.78745,2016,141,20,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,148,21,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,155,22,1,,,,
2016-Site-14,46.5220167,-116.78745,2016,162,23,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,169,24,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,176,25,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,183,26,1,,,,
2016-Site-14,46.5220167,-116.78745,2016,190,27,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,197,28,0,,,,
2016-Site-14,46.5220167,-116.78745,2016,204,29,0,,,,
2016-Site-13,46.5224,-116.81645,2016,129,18,0,,,,
2016-Site-13,46.5224,-116.81645,2016,134,19,2,,,,
2016-Site-13,46.5224,-116.81645,2016,137,20,0,,,,
2016-Site-13,46.5224,-116.81645,2016,141,20,0,,,,
2016-Site-13,46.5224,-116.81645,2016,148,21,1,,,,
2016-Site-13,46.5224,-116.81645,2016,155,22,1,,,,
2016-Site-13,46.5224,-116.81645,2016,162,23,1,,,,
2016-Site-13,46.5224,-116.81645,2016,169,24,1,,,,
2016-Site-13,46.5224,-116.81645,2016,176,25,0,,,,
2016-Site-13,46.5224,-116.81645,2016,183,26,3,,,,
2016-Site-13,46.5224,-116.81645,2016,190,27,1,,,,
2016-Site-13,46.5224,-116.81645,2016,197,28,0,,,,
2016-Site-13,46.5224,-116.81645,2016,204,29,1,,,,
2016-Site-12,46.4717333,-117.1387383,2016,129,18,0,,,,
2016-Site-12,46.4717333,-117.1387383,2016,134,19,1,,,,
